Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-04-10 20:00:00,Portugal,Portugal,PT,204.56,270.18,58.07,58.07,entsoe.eu,false,
2021-04-10 21:00:00,Portugal,Portugal,PT,237.56,320.6,46.63,45.12,entsoe.eu,false,
2021-04-10 22:00:00,Portugal,Portugal,PT,178.65,252.11,58.4,54.71,entsoe.eu,false,
2021-04-10 23:00:00,Portugal,Portugal,PT,138.24,209.62,65.13,52.26,entsoe.eu,false,
2021-04-11 00:00:00,Portugal,Portugal,PT,123.51,191.37,69.29,55.13,entsoe.eu,false,
2021-04-11 01:00:00,Portugal,Portugal,PT,111.81,177.37,72.62,57.11,entsoe.eu,false,
2021-04-11 02:00:00,Portugal,Portugal,PT,111.79,177.55,72.64,56.81,entsoe.eu,false,
2021-04-11 03:00:00,Portugal,Portugal,PT,108.72,174.44,73.23,58.77,entsoe.eu,false,
2021-04-11 04:00:00,Portugal,Portugal,PT,104.35,168.39,74.21,61.58,entsoe.eu,false,
2021-04-11 05:00:00,Portugal,Portugal,PT,100.12,161.14,76.48,67.81,entsoe.eu,false,
2021-04-11 06:00:00,Portugal,Portugal,PT,92.42,153.31,76.74,68.29,entsoe.eu,false,
2021-04-11 07:00:00,Portugal,Portugal,PT,78.52,131.63,82.01,74.65,entsoe.eu,false,
2021-04-11 08:00:00,Portugal,Portugal,PT,76.04,121.02,86.74,82.53,entsoe.eu,false,
2021-04-11 09:00:00,Portugal,Portugal,PT,67.53,117.69,84.01,75.81,entsoe.eu,false,
2021-04-11 10:00:00,Portugal,Portugal,PT,73.12,124.73,82.66,72.89,entsoe.eu,false,
2021-04-11 11:00:00,Portugal,Portugal,PT,71.87,121.8,83.13,72.31,entsoe.eu,false,
2021-04-11 12:00:00,Portugal,Portugal,PT,69.21,119.75,83.58,73.64,entsoe.eu,false,
2021-04-11 13:00:00,Portugal,Portugal,PT,69.8,121.72,83.51,73.03,entsoe.eu,false,
2021-04-11 14:00:00,Portugal,Portugal,PT,67.06,119.19,84.06,74.09,entsoe.eu,false,
2021-04-11 15:00:00,Portugal,Portugal,PT,64.51,115.47,84.52,74.49,entsoe.eu,false,
2021-04-11 16:00:00,Portugal,Portugal,PT,65.71,115.67,84.21,73.92,entsoe.eu,false,
2021-04-11 17:00:00,Portugal,Portugal,PT,68.54,119.43,83.43,73.41,entsoe.eu,false,
2021-04-11 18:00:00,Portugal,Portugal,PT,73.39,116.53,86.66,80.78,entsoe.eu,false,
2021-04-11 19:00:00,Portugal,Portugal,PT,77.41,109.08,92.14,91.7,entsoe.eu,false,
2021-04-11 20:00:00,Portugal,Portugal,PT,69.99,105.93,90.17,87.54,entsoe.eu,false,
2021-04-11 21:00:00,Portugal,Portugal,PT,59.72,101.06,87.96,83.86,entsoe.eu,false,
2021-04-11 22:00:00,Portugal,Portugal,PT,55.03,100.1,86.39,80.92,entsoe.eu,false,
2021-04-11 23:00:00,Portugal,Portugal,PT,53.23,98.52,86.86,81.78,entsoe.eu,false,
2021-04-12 00:00:00,Portugal,Portugal,PT,44.69,89.57,88.72,86.4,entsoe.eu,false,
2021-04-12 01:00:00,Portugal,Portugal,PT,39.63,83.42,89.89,88.87,entsoe.eu,false,
2021-04-12 02:00:00,Portugal,Portugal,PT,41.97,86.05,89.08,89.08,entsoe.eu,false,
2021-04-12 03:00:00,Portugal,Portugal,PT,71.3,119.31,82.5,82.5,entsoe.eu,false,
2021-04-12 04:00:00,Portugal,Portugal,PT,106.63,159.45,74.95,74.95,entsoe.eu,false,
2021-04-12 05:00:00,Portugal,Portugal,PT,126.13,182.69,69.67,69.67,entsoe.eu,false,
2021-04-12 06:00:00,Portugal,Portugal,PT,134.16,189.67,67.95,67.95,entsoe.eu,false,
2021-04-12 07:00:00,Portugal,Portugal,PT,139.34,196.32,66.34,66.34,entsoe.eu,false,
2021-04-12 08:00:00,Portugal,Portugal,PT,159.78,224.09,60.58,60.58,entsoe.eu,false,
2021-04-12 09:00:00,Portugal,Portugal,PT,169.65,238.98,57.19,57.19,entsoe.eu,false,
2021-04-12 10:00:00,Portugal,Portugal,PT,170.99,238.98,57.7,57.7,entsoe.eu,false,
2021-04-12 11:00:00,Portugal,Portugal,PT,185.19,253.47,56.42,56.42,entsoe.eu,false,
2021-04-12 12:00:00,Portugal,Portugal,PT,196.55,267.36,54.04,54.04,entsoe.eu,false,
2021-04-12 13:00:00,Portugal,Portugal,PT,198.48,271.2,52.95,52.95,entsoe.eu,false,
2021-04-12 14:00:00,Portugal,Portugal,PT,204.21,284.13,48.5,48.5,entsoe.eu,false,
2021-04-12 15:00:00,Portugal,Portugal,PT,211.96,287.92,50.19,50.19,entsoe.eu,false,
2021-04-12 16:00:00,Portugal,Portugal,PT,219.09,291.59,51.32,51.32,entsoe.eu,false,
2021-04-12 17:00:00,Portugal,Portugal,PT,205.22,268.68,57.33,57.33,entsoe.eu,false,
2021-04-12 18:00:00,Portugal,Portugal,PT,189.64,247.43,61.61,61.61,entsoe.eu,false,
2021-04-12 19:00:00,Portugal,Portugal,PT,182.78,237.77,63.72,63.72,entsoe.eu,false,
2021-04-12 20:00:00,Portugal,Portugal,PT,180.9,236.95,63.14,63.14,entsoe.eu,false,
2021-04-12 21:00:00,Portugal,Portugal,PT,186.89,245.95,61.17,61.17,entsoe.eu,false,
2021-04-12 22:00:00,Portugal,Portugal,PT,187.86,257.89,55.31,55.31,entsoe.eu,false,
2021-04-12 23:00:00,Portugal,Portugal,PT,179.58,249.24,57.52,57.52,entsoe.eu,false,
2021-04-13 00:00:00,Portugal,Portugal,PT,206.99,286.04,50.49,50.49,entsoe.eu,false,
2021-04-13 01:00:00,Portugal,Portugal,PT,206.94,286.69,50.84,50.84,entsoe.eu,false,
2021-04-13 02:00:00,Portugal,Portugal,PT,219.18,300.48,49.23,49.23,entsoe.eu,false,
2021-04-13 03:00:00,Portugal,Portugal,PT,254.63,340.05,42.63,42.63,entsoe.eu,false,
2021-04-13 04:00:00,Portugal,Portugal,PT,255.07,333.4,45.53,45.53,entsoe.eu,false,
2021-04-13 05:00:00,Portugal,Portugal,PT,229.96,300.84,51.21,51.21,entsoe.eu,false,
2021-04-13 06:00:00,Portugal,Portugal,PT,229.39,297.6,52.45,52.45,entsoe.eu,false,
2021-04-13 07:00:00,Portugal,Portugal,PT,218.57,280.02,55.92,55.92,entsoe.eu,false,
2021-04-13 08:00:00,Portugal,Portugal,PT,225.72,290.75,53.4,53.4,entsoe.eu,false,
2021-04-13 09:00:00,Portugal,Portugal,PT,247.46,317.93,48.96,48.96,entsoe.eu,false,
2021-04-13 10:00:00,Portugal,Portugal,PT,245.93,315.51,49.51,49.51,entsoe.eu,false,
2021-04-13 11:00:00,Portugal,Portugal,PT,256.93,330.07,46.64,46.64,entsoe.eu,false,
2021-04-13 12:00:00,Portugal,Portugal,PT,275.07,354.18,42.07,42.07,entsoe.eu,false,
2021-04-13 13:00:00,Portugal,Portugal,PT,308.7,396.25,34.84,32.71,entsoe.eu,false,
2021-04-13 14:00:00,Portugal,Portugal,PT,315.9,405.72,33.14,30.04,entsoe.eu,false,
2021-04-13 15:00:00,Portugal,Portugal,PT,310.22,398.52,34.29,32.4,entsoe.eu,false,
2021-04-13 16:00:00,Portugal,Portugal,PT,270.63,345.53,44.49,44.49,entsoe.eu,false,
2021-04-13 17:00:00,Portugal,Portugal,PT,250.25,317.36,50.44,50.44,entsoe.eu,false,
2021-04-13 18:00:00,Portugal,Portugal,PT,228.68,286.19,57.85,57.85,entsoe.eu,false,
2021-04-13 19:00:00,Portugal,Portugal,PT,233.33,295.05,54.8,54.8,entsoe.eu,false,
2021-04-13 20:00:00,Portugal,Portugal,PT,239.0,304.44,52.09,52.09,entsoe.eu,false,
2021-04-13 21:00:00,Portugal,Portugal,PT,250.21,320.97,48.0,48.0,entsoe.eu,false,
2021-04-13 22:00:00,Portugal,Portugal,PT,254.19,326.55,46.9,46.9,entsoe.eu,false,
2021-04-13 23:00:00,Portugal,Portugal,PT,270.03,348.1,44.09,44.09,entsoe.eu,false,
2021-04-14 00:00:00,Portugal,Portugal,PT,284.6,363.83,43.15,43.15,entsoe.eu,false,
2021-04-14 01:00:00,Portugal,Portugal,PT,272.66,360.48,39.31,39.31,entsoe.eu,false,
2021-04-14 02:00:00,Portugal,Portugal,PT,262.94,352.4,39.12,39.12,entsoe.eu,false,
2021-04-14 03:00:00,Portugal,Portugal,PT,260.76,338.37,45.79,45.79,entsoe.eu,false,
2021-04-14 04:00:00,Portugal,Portugal,PT,273.71,348.41,45.91,45.91,entsoe.eu,false,
2021-04-14 05:00:00,Portugal,Portugal,PT,253.93,323.69,50.57,50.57,entsoe.eu,false,
2021-04-14 06:00:00,Portugal,Portugal,PT,242.27,310.95,51.59,51.59,entsoe.eu,false,
2021-04-14 07:00:00,Portugal,Portugal,PT,218.01,279.21,56.05,56.05,entsoe.eu,false,
2021-04-14 08:00:00,Portugal,Portugal,PT,217.43,278.58,56.07,56.07,entsoe.eu,false,
2021-04-14 09:00:00,Portugal,Portugal,PT,231.73,296.62,53.1,53.1,entsoe.eu,false,
2021-04-14 10:00:00,Portugal,Portugal,PT,237.56,304.97,51.23,51.23,entsoe.eu,false,
2021-04-14 11:00:00,Portugal,Portugal,PT,270.09,347.09,43.51,43.51,entsoe.eu,false,
2021-04-14 12:00:00,Portugal,Portugal,PT,277.83,359.55,40.68,40.19,entsoe.eu,false,
2021-04-14 13:00:00,Portugal,Portugal,PT,300.53,385.35,37.29,34.1,entsoe.eu,false,
2021-04-14 14:00:00,Portugal,Portugal,PT,299.9,387.23,35.6,31.78,entsoe.eu,false,
2021-04-14 15:00:00,Portugal,Portugal,PT,306.64,392.47,35.57,32.84,entsoe.eu,false,
2021-04-14 16:00:00,Portugal,Portugal,PT,275.19,353.84,41.52,41.52,entsoe.eu,false,
2021-04-14 17:00:00,Portugal,Portugal,PT,257.73,330.68,45.92,45.92,entsoe.eu,false,
2021-04-14 18:00:00,Portugal,Portugal,PT,241.75,309.88,50.21,50.21,entsoe.eu,false,
2021-04-14 19:00:00,Portugal,Portugal,PT,221.71,282.5,56.11,56.11,entsoe.eu,false,
2021-04-14 20:00:00,Portugal,Portugal,PT,239.2,307.92,50.17,50.17,entsoe.eu,false,
2021-04-14 21:00:00,Portugal,Portugal,PT,270.36,348.04,42.77,42.77,entsoe.eu,false,
2021-04-14 22:00:00,Portugal,Portugal,PT,258.18,333.83,45.96,45.96,entsoe.eu,false,
2021-04-14 23:00:00,Portugal,Portugal,PT,209.74,284.44,53.01,53.01,entsoe.eu,false,
2021-04-15 00:00:00,Portugal,Portugal,PT,189.76,262.04,55.68,55.68,entsoe.eu,false,
2021-04-15 01:00:00,Portugal,Portugal,PT,168.4,233.49,60.93,60.93,entsoe.eu,false,
2021-04-15 02:00:00,Portugal,Portugal,PT,171.06,235.96,60.9,60.9,entsoe.eu,false,
2021-04-15 03:00:00,Portugal,Portugal,PT,202.72,268.03,58.07,58.07,entsoe.eu,false,
2021-04-15 04:00:00,Portugal,Portugal,PT,210.48,277.56,56.44,56.44,entsoe.eu,false,
2021-04-15 05:00:00,Portugal,Portugal,PT,187.23,247.93,61.34,61.34,entsoe.eu,false,
2021-04-15 06:00:00,Portugal,Portugal,PT,185.27,243.75,62.49,62.49,entsoe.eu,false,
2021-04-15 07:00:00,Portugal,Portugal,PT,184.69,239.11,64.01,64.01,entsoe.eu,false,
2021-04-15 08:00:00,Portugal,Portugal,PT,177.8,230.0,66.16,66.16,entsoe.eu,false,
2021-04-15 09:00:00,Portugal,Portugal,PT,198.31,252.17,63.82,63.82,entsoe.eu,false,
2021-04-15 10:00:00,Portugal,Portugal,PT,230.81,293.56,56.69,56.69,entsoe.eu,false,
2021-04-15 11:00:00,Portugal,Portugal,PT,229.5,294.64,55.78,55.78,entsoe.eu,false,
2021-04-15 12:00:00,Portugal,Portugal,PT,226.63,298.64,52.46,52.46,entsoe.eu,false,
2021-04-15 13:00:00,Portugal,Portugal,PT,223.25,298.44,50.96,49.42,entsoe.eu,false,
2021-04-15 14:00:00,Portugal,Portugal,PT,227.62,306.8,48.52,44.73,entsoe.eu,false,
2021-04-15 15:00:00,Portugal,Portugal,PT,215.34,292.42,50.66,46.94,entsoe.eu,false,
2021-04-15 16:00:00,Portugal,Portugal,PT,225.16,294.04,53.89,53.89,entsoe.eu,false,
2021-04-15 17:00:00,Portugal,Portugal,PT,201.16,262.52,59.69,59.69,entsoe.eu,false,
2021-04-15 18:00:00,Portugal,Portugal,PT,191.35,248.21,63.0,63.0,entsoe.eu,false,
2021-04-15 19:00:00,Portugal,Portugal,PT,198.13,253.08,63.48,63.48,entsoe.eu,false,
2021-04-15 20:00:00,Portugal,Portugal,PT,205.01,266.11,59.24,59.24,entsoe.eu,false,
2021-04-15 21:00:00,Portugal,Portugal,PT,231.38,300.56,52.93,52.93,entsoe.eu,false,
2021-04-15 22:00:00,Portugal,Portugal,PT,246.05,320.19,49.06,49.06,entsoe.eu,false,
2021-04-15 23:00:00,Portugal,Portugal,PT,305.59,393.37,38.1,35.29,entsoe.eu,false,
2021-04-16 00:00:00,Portugal,Portugal,PT,314.53,404.96,36.09,33.99,entsoe.eu,false,
2021-04-16 01:00:00,Portugal,Portugal,PT,321.56,413.2,34.88,34.2,entsoe.eu,false,
2021-04-16 02:00:00,Portugal,Portugal,PT,315.41,407.75,35.0,34.83,entsoe.eu,false,
2021-04-16 03:00:00,Portugal,Portugal,PT,304.41,389.56,39.63,39.63,entsoe.eu,false,
2021-04-16 04:00:00,Portugal,Portugal,PT,298.38,379.4,41.7,41.7,entsoe.eu,false,
2021-04-16 05:00:00,Portugal,Portugal,PT,262.88,335.15,49.11,49.11,entsoe.eu,false,
2021-04-16 06:00:00,Portugal,Portugal,PT,225.35,286.52,58.0,58.0,entsoe.eu,false,
2021-04-16 07:00:00,Portugal,Portugal,PT,217.48,278.44,58.56,58.56,entsoe.eu,false,
2021-04-16 08:00:00,Portugal,Portugal,PT,220.04,285.42,56.14,56.14,entsoe.eu,false,
2021-04-16 09:00:00,Portugal,Portugal,PT,204.41,278.8,52.95,52.09,entsoe.eu,false,
2021-04-16 10:00:00,Portugal,Portugal,PT,179.83,251.62,56.68,55.48,entsoe.eu,false,
2021-04-16 11:00:00,Portugal,Portugal,PT,184.9,260.95,54.93,50.02,entsoe.eu,false,
2021-04-16 12:00:00,Portugal,Portugal,PT,192.87,271.5,53.13,47.32,entsoe.eu,false,
2021-04-16 13:00:00,Portugal,Portugal,PT,182.17,257.6,56.16,49.43,entsoe.eu,false,
2021-04-16 14:00:00,Portugal,Portugal,PT,175.64,248.43,57.88,50.54,entsoe.eu,false,
2021-04-16 15:00:00,Portugal,Portugal,PT,190.05,266.9,53.95,47.55,entsoe.eu,false,
2021-04-16 16:00:00,Portugal,Portugal,PT,212.93,296.22,47.63,42.41,entsoe.eu,false,
2021-04-16 17:00:00,Portugal,Portugal,PT,206.96,288.21,48.64,46.1,entsoe.eu,false,
2021-04-16 18:00:00,Portugal,Portugal,PT,175.9,239.37,61.06,61.06,entsoe.eu,false,
2021-04-16 19:00:00,Portugal,Portugal,PT,165.69,222.44,65.08,65.08,entsoe.eu,false,
2021-04-16 20:00:00,Portugal,Portugal,PT,199.88,271.24,54.46,54.22,entsoe.eu,false,
2021-04-16 21:00:00,Portugal,Portugal,PT,207.33,284.81,50.86,49.22,entsoe.eu,false,
2021-04-16 22:00:00,Portugal,Portugal,PT,154.56,224.29,60.53,59.95,entsoe.eu,false,
2021-04-16 23:00:00,Portugal,Portugal,PT,137.33,206.68,64.08,61.33,entsoe.eu,false,
2021-04-17 00:00:00,Portugal,Portugal,PT,137.65,208.48,64.02,60.99,entsoe.eu,false,
2021-04-17 01:00:00,Portugal,Portugal,PT,141.17,213.65,62.82,61.23,entsoe.eu,false,
2021-04-17 02:00:00,Portugal,Portugal,PT,150.03,225.6,60.21,59.82,entsoe.eu,false,
2021-04-17 03:00:00,Portugal,Portugal,PT,135.2,205.34,64.53,64.53,entsoe.eu,false,
2021-04-17 04:00:00,Portugal,Portugal,PT,128.65,195.58,66.3,66.3,entsoe.eu,false,
2021-04-17 05:00:00,Portugal,Portugal,PT,125.84,187.84,69.3,69.3,entsoe.eu,false,
2021-04-17 06:00:00,Portugal,Portugal,PT,116.95,174.13,72.19,72.19,entsoe.eu,false,
2021-04-17 07:00:00,Portugal,Portugal,PT,118.72,179.05,69.86,69.86,entsoe.eu,false,
2021-04-17 08:00:00,Portugal,Portugal,PT,118.39,182.74,69.32,66.02,entsoe.eu,false,
2021-04-17 09:00:00,Portugal,Portugal,PT,109.09,171.69,72.25,66.72,entsoe.eu,false,
2021-04-17 10:00:00,Portugal,Portugal,PT,111.65,175.08,71.66,65.42,entsoe.eu,false,
2021-04-17 11:00:00,Portugal,Portugal,PT,106.46,166.95,73.56,64.17,entsoe.eu,false,
2021-04-17 12:00:00,Portugal,Portugal,PT,99.25,155.81,75.71,63.97,Electricity Maps Estimation,false,
2021-04-17 13:00:00,Portugal,Portugal,PT,98.43,154.71,76.03,64.07,Electricity Maps Estimation,false,
2021-04-17 14:00:00,Portugal,Portugal,PT,98.37,155.48,76.02,64.92,Electricity Maps Estimation,false,
2021-04-17 15:00:00,Portugal,Portugal,PT,101.39,160.2,75.19,64.54,entsoe.eu,false,
2021-04-17 16:00:00,Portugal,Portugal,PT,114.18,178.91,71.44,62.4,entsoe.eu,false,
2021-04-17 17:00:00,Portugal,Portugal,PT,119.88,184.6,70.15,64.07,entsoe.eu,false,
2021-04-17 18:00:00,Portugal,Portugal,PT,116.72,162.34,79.52,79.52,entsoe.eu,false,
2021-04-17 19:00:00,Portugal,Portugal,PT,110.17,153.89,80.77,80.77,entsoe.eu,false,
2021-04-17 20:00:00,Portugal,Portugal,PT,106.04,157.53,76.92,75.32,entsoe.eu,false,
2021-04-17 21:00:00,Portugal,Portugal,PT,117.92,174.18,73.81,69.42,entsoe.eu,false,
2021-04-17 22:00:00,Portugal,Portugal,PT,123.01,187.87,69.48,61.76,entsoe.eu,false,
2021-04-17 23:00:00,Portugal,Portugal,PT,139.73,212.33,64.81,53.53,entsoe.eu,false,
2021-04-18 00:00:00,Portugal,Portugal,PT,150.4,227.96,62.34,48.71,entsoe.eu,false,
2021-04-18 01:00:00,Portugal,Portugal,PT,151.16,229.19,62.37,46.84,entsoe.eu,false,
2021-04-18 02:00:00,Portugal,Portugal,PT,149.9,224.8,62.66,47.55,entsoe.eu,false,
2021-04-18 03:00:00,Portugal,Portugal,PT,146.52,221.4,63.16,50.49,entsoe.eu,false,
2021-04-18 04:00:00,Portugal,Portugal,PT,142.34,216.38,64.39,52.17,entsoe.eu,false,
2021-04-18 05:00:00,Portugal,Portugal,PT,138.87,210.92,65.89,57.5,entsoe.eu,false,
2021-04-18 06:00:00,Portugal,Portugal,PT,140.45,214.58,64.85,58.54,entsoe.eu,false,
2021-04-18 07:00:00,Portugal,Portugal,PT,130.91,202.43,66.7,59.72,entsoe.eu,false,
2021-04-18 08:00:00,Portugal,Portugal,PT,122.91,191.06,69.12,60.65,entsoe.eu,false,
2021-04-18 09:00:00,Portugal,Portugal,PT,114.27,178.93,71.72,61.33,entsoe.eu,false,
2021-04-18 10:00:00,Portugal,Portugal,PT,117.63,182.8,71.16,60.28,entsoe.eu,false,
2021-04-18 11:00:00,Portugal,Portugal,PT,116.34,179.99,71.9,58.01,entsoe.eu,false,
2021-04-18 12:00:00,Portugal,Portugal,PT,115.49,177.82,72.3,57.41,Electricity Maps Estimation,false,
2021-04-18 13:00:00,Portugal,Portugal,PT,115.21,176.97,72.56,56.73,Electricity Maps Estimation,false,
2021-04-18 14:00:00,Portugal,Portugal,PT,119.13,182.21,71.55,55.45,Electricity Maps Estimation,false,
2021-04-18 15:00:00,Portugal,Portugal,PT,132.6,202.65,67.76,55.24,entsoe.eu,false,
2021-04-18 16:00:00,Portugal,Portugal,PT,136.46,209.17,66.25,56.39,entsoe.eu,false,
2021-04-18 17:00:00,Portugal,Portugal,PT,138.11,196.79,72.32,71.27,entsoe.eu,false,
2021-04-18 18:00:00,Portugal,Portugal,PT,129.99,176.58,77.95,77.95,entsoe.eu,false,
2021-04-18 19:00:00,Portugal,Portugal,PT,135.29,182.94,76.34,76.34,entsoe.eu,false,
2021-04-18 20:00:00,Portugal,Portugal,PT,140.94,192.97,73.61,73.61,entsoe.eu,false,
2021-04-18 21:00:00,Portugal,Portugal,PT,140.03,198.2,70.42,70.42,entsoe.eu,false,
2021-04-18 22:00:00,Portugal,Portugal,PT,152.27,226.1,61.23,52.29,entsoe.eu,false,
2021-04-18 23:00:00,Portugal,Portugal,PT,143.74,213.71,63.7,52.09,entsoe.eu,false,
2021-04-19 00:00:00,Portugal,Portugal,PT,174.63,255.26,55.93,42.11,entsoe.eu,false,
2021-04-19 01:00:00,Portugal,Portugal,PT,183.51,266.67,53.74,39.07,entsoe.eu,false,
2021-04-19 02:00:00,Portugal,Portugal,PT,193.62,278.26,52.46,38.96,entsoe.eu,false,
2021-04-19 03:00:00,Portugal,Portugal,PT,225.54,310.35,49.78,39.7,entsoe.eu,false,
2021-04-19 04:00:00,Portugal,Portugal,PT,220.28,287.34,57.01,57.01,entsoe.eu,false,
2021-04-19 05:00:00,Portugal,Portugal,PT,237.02,301.47,55.74,55.74,entsoe.eu,false,
2021-04-19 06:00:00,Portugal,Portugal,PT,241.63,303.47,56.36,56.36,entsoe.eu,false,
2021-04-19 07:00:00,Portugal,Portugal,PT,241.93,306.37,54.31,54.31,entsoe.eu,false,
2021-04-19 08:00:00,Portugal,Portugal,PT,237.75,301.74,54.98,54.98,entsoe.eu,false,
2021-04-19 09:00:00,Portugal,Portugal,PT,249.29,319.66,50.25,50.25,entsoe.eu,false,
2021-04-19 10:00:00,Portugal,Portugal,PT,276.33,357.94,42.14,42.14,entsoe.eu,false,
2021-04-19 11:00:00,Portugal,Portugal,PT,300.83,391.75,36.27,33.84,entsoe.eu,false,
2021-04-19 12:00:00,Portugal,Portugal,PT,281.88,370.72,39.45,36.66,entsoe.eu,false,
2021-04-19 13:00:00,Portugal,Portugal,PT,249.38,333.22,45.08,41.12,entsoe.eu,false,
2021-04-19 14:00:00,Portugal,Portugal,PT,232.16,316.87,45.48,41.76,entsoe.eu,false,
2021-04-19 15:00:00,Portugal,Portugal,PT,259.32,341.87,44.57,43.19,entsoe.eu,false,
2021-04-19 16:00:00,Portugal,Portugal,PT,260.49,336.77,46.25,46.25,entsoe.eu,false,
2021-04-19 17:00:00,Portugal,Portugal,PT,224.36,287.42,55.99,55.99,entsoe.eu,false,
2021-04-19 18:00:00,Portugal,Portugal,PT,218.2,276.42,59.13,59.13,entsoe.eu,false,
2021-04-19 19:00:00,Portugal,Portugal,PT,210.14,265.53,61.32,61.32,entsoe.eu,false,
2021-04-19 20:00:00,Portugal,Portugal,PT,216.7,276.45,58.11,58.11,entsoe.eu,false,
2021-04-19 21:00:00,Portugal,Portugal,PT,241.61,312.64,49.88,49.88,entsoe.eu,false,
2021-04-19 22:00:00,Portugal,Portugal,PT,265.53,342.42,45.66,45.66,entsoe.eu,false,
2021-04-19 23:00:00,Portugal,Portugal,PT,261.35,334.68,48.79,48.79,entsoe.eu,false,
2021-04-20 00:00:00,Portugal,Portugal,PT,292.09,376.27,40.88,40.88,entsoe.eu,false,
2021-04-20 01:00:00,Portugal,Portugal,PT,274.08,363.14,39.41,39.41,entsoe.eu,false,
2021-04-20 02:00:00,Portugal,Portugal,PT,281.44,375.65,35.33,35.33,entsoe.eu,false,
2021-04-20 03:00:00,Portugal,Portugal,PT,317.27,409.05,33.53,33.53,entsoe.eu,false,
2021-04-20 04:00:00,Portugal,Portugal,PT,281.67,357.34,43.53,43.53,entsoe.eu,false,
2021-04-20 05:00:00,Portugal,Portugal,PT,252.93,318.63,51.38,51.38,entsoe.eu,false,
2021-04-20 06:00:00,Portugal,Portugal,PT,244.04,309.95,52.9,52.9,entsoe.eu,false,
2021-04-20 07:00:00,Portugal,Portugal,PT,235.01,298.34,55.03,55.03,entsoe.eu,false,
2021-04-20 08:00:00,Portugal,Portugal,PT,246.1,315.64,50.75,50.75,entsoe.eu,false,
2021-04-20 09:00:00,Portugal,Portugal,PT,273.23,353.21,42.87,42.87,entsoe.eu,false,
2021-04-20 10:00:00,Portugal,Portugal,PT,293.46,379.09,38.68,36.95,entsoe.eu,false,
2021-04-20 11:00:00,Portugal,Portugal,PT,289.31,374.99,39.62,37.04,entsoe.eu,false,
2021-04-20 12:00:00,Portugal,Portugal,PT,247.64,330.88,44.88,40.76,entsoe.eu,false,
2021-04-20 13:00:00,Portugal,Portugal,PT,214.06,293.83,49.92,45.72,entsoe.eu,false,
2021-04-20 14:00:00,Portugal,Portugal,PT,221.49,301.74,48.53,46.13,entsoe.eu,false,
2021-04-20 15:00:00,Portugal,Portugal,PT,230.26,304.42,50.71,50.71,entsoe.eu,false,
2021-04-20 16:00:00,Portugal,Portugal,PT,251.65,326.66,47.4,47.4,entsoe.eu,false,
2021-04-20 17:00:00,Portugal,Portugal,PT,225.19,289.76,55.09,55.09,entsoe.eu,false,
2021-04-20 18:00:00,Portugal,Portugal,PT,205.69,262.71,60.75,60.75,entsoe.eu,false,
2021-04-20 19:00:00,Portugal,Portugal,PT,205.93,262.28,61.12,61.12,entsoe.eu,false,
2021-04-20 20:00:00,Portugal,Portugal,PT,228.36,294.1,54.06,54.06,entsoe.eu,false,
2021-04-20 21:00:00,Portugal,Portugal,PT,274.71,354.62,43.22,43.22,entsoe.eu,false,
2021-04-20 22:00:00,Portugal,Portugal,PT,300.26,386.64,37.55,37.55,entsoe.eu,false,
2021-04-20 23:00:00,Portugal,Portugal,PT,329.01,417.81,33.43,33.43,entsoe.eu,false,
2021-04-21 00:00:00,Portugal,Portugal,PT,339.94,433.16,30.29,30.22,entsoe.eu,false,
2021-04-21 01:00:00,Portugal,Portugal,PT,354.82,452.01,27.07,25.76,entsoe.eu,false,
2021-04-21 02:00:00,Portugal,Portugal,PT,347.3,448.45,25.57,23.16,entsoe.eu,false,
2021-04-21 03:00:00,Portugal,Portugal,PT,352.22,448.03,27.79,27.79,entsoe.eu,false,
2021-04-21 04:00:00,Portugal,Portugal,PT,295.21,373.83,40.75,40.75,entsoe.eu,false,
2021-04-21 05:00:00,Portugal,Portugal,PT,250.98,315.34,52.25,52.25,entsoe.eu,false,
2021-04-21 06:00:00,Portugal,Portugal,PT,241.48,306.56,53.52,53.52,entsoe.eu,false,
2021-04-21 07:00:00,Portugal,Portugal,PT,244.71,312.68,51.41,51.41,entsoe.eu,false,
2021-04-21 08:00:00,Portugal,Portugal,PT,263.11,337.44,46.76,46.76,entsoe.eu,false,
2021-04-21 09:00:00,Portugal,Portugal,PT,297.73,384.22,37.76,36.71,entsoe.eu,false,
2021-04-21 10:00:00,Portugal,Portugal,PT,304.62,392.92,35.41,34.38,entsoe.eu,false,
2021-04-21 11:00:00,Portugal,Portugal,PT,305.0,393.47,35.95,33.3,entsoe.eu,false,
2021-04-21 12:00:00,Portugal,Portugal,PT,315.68,407.49,33.53,29.03,entsoe.eu,false,
2021-04-21 13:00:00,Portugal,Portugal,PT,300.61,388.92,36.82,32.15,entsoe.eu,false,
2021-04-21 14:00:00,Portugal,Portugal,PT,278.92,364.44,40.48,35.29,entsoe.eu,false,
2021-04-21 15:00:00,Portugal,Portugal,PT,277.62,359.89,42.1,38.52,entsoe.eu,false,
2021-04-21 16:00:00,Portugal,Portugal,PT,266.88,343.47,45.08,45.08,entsoe.eu,false,
